Index,ID,Speaker,Phase,TimePhase,Role,Japanese,English,Functions,Aesthetics,User,Vision,Prototyping,CA,ALoK,CSU,GCA,Projective,Regulative,Relational
968,S173,User,1,1,ServiceDesigner,で、それ以外に、あの、何ていうんですか。ポイントカードとかメンバーズカードとかのカード入れを。,"And besides that, what can I call it? A card holder for loyalty cards, membership cards, and so on.",0,0,1,0,0,0,1,0,0,0,0,0
969,S174,SB,1,1,ServiceDesigner,ああ、はい。,"Oh, yes.",0,0,1,0,0,0,1,0,0,0,0,0
970,S175,SC,1,1,ServiceDesigner,カード入れを。あ、それも携帯されてるんですか。,"Card holder. Oh, you carry that too?",0,0,1,0,0,0,1,0,0,0,0,0
971,S176,User,1,1,ServiceDesigner,えっと、時と場合によります。,"Well, it depends on time and situation.",0,0,1,0,0,0,1,0,0,0,0,0
972,S177,SC,1,1,ServiceDesigner,ああ、なるほど。カードだけの収納を持ってるんですね。それはなぜ分けて持たれてるかというと、全部入りきらないから、あふれたものを。,"Oh, I see. So you have a case just for cards. That's why they are held separately, because you can't fit them all in, the overflow.",0,0,1,0,0,0,1,0,0,0,0,0
973,S178,User,1,1,ServiceDesigner,何か、うーん。あんまり使わないものを財布に入れておくと……。,"Something..., hmmm. If I keep something in my wallet that I don't use much...",0,0,1,0,0,0,1,0,0,0,0,0
974,S179,SC,1,1,ServiceDesigner,ああ、なるほど。,"Oh, I see.",0,0,1,0,0,0,1,0,0,0,0,0
975,S180,User,1,1,ServiceDesigner,うーんっていう感じですね。,"It's like, ""Hmmm.""",0,0,1,0,0,0,1,0,0,0,0,0
976,S181,SC,1,1,ServiceDesigner,じゃあ、その利用頻度によって財布に入れるのか、予備のカードに入れるのか。,"Then, depending on how often you use it, do you put it in your wallet or on the card holder?",0,0,1,0,0,0,1,0,0,0,0,0
977,S182,User,1,1,ServiceDesigner,はい。,Yes.,0,0,1,0,0,0,1,0,0,0,0,0
978,S183,SC,1,1,ServiceDesigner,わかりました。じゃあ、次の質問にいって大丈夫ですかね。はい。今の財布を選んだ理由は。あ、ちなみにこれ、いつ買い換えられたものですかね。,"I understand. So, I guess it's okay to move on to the next question. OK. Why did you choose your current wallet? Oh, by the way, when did you replace this one?",0,0,1,0,0,0,1,0,0,0,0,0
979,S184,User,1,1,ServiceDesigner,いつだっけ。えっと、コロナ禍前なので2019とかくらいだと思います。,"When was it? Let's see, I think it's before the Corona disaster, so it's like 2019 or something.",0,0,1,0,0,0,1,0,0,0,0,0
980,S185,SC,1,1,ServiceDesigner,じゃあ、使って3年目みたいな。,Then like three years of using it.,0,0,1,0,0,0,1,0,0,0,0,0
981,S186,User,1,1,ServiceDesigner,くらいだと思います。,I think it is about the same.,0,0,1,0,0,0,1,0,0,0,0,0
982,S187,SC,1,1,ServiceDesigner,その財布を選ばれた理由は。,Why did you choose that wallet?,0,0,1,0,0,0,1,0,0,0,0,0
983,S188,User,1,1,ServiceDesigner,えっと、何ていう。何だ。おしゃれ。,"Well, what can I say? What's that? Fashionable.",0,1,1,0,0,0,1,0,0,0,0,0
984,S189,SC,1,1,ServiceDesigner,ああ。おしゃれ。それはブランドか何か、特定のブランドのものですか。,"Oh. Fashionable. Is that a brand or something, a specific brand?",0,1,1,0,0,0,1,0,0,0,0,0
985,S190,User,1,1,ServiceDesigner,えっと、ブランドは何か、〓マイウォレット〓ってイタリアのブランドらしいですけど。,"Let's see, the brand…well... ""My Wallet"", which seems to be an Italian brand.",0,0,1,0,0,0,1,0,0,0,0,0
986,S191,SC,1,1,ServiceDesigner,はい。,Yes.,0,0,1,0,0,0,1,0,0,0,0,0
987,S192,User,1,1,ServiceDesigner,らしいです、はい。,"It seems, yes.",0,0,1,0,0,0,1,0,0,0,0,0
988,S193,SC,1,1,ServiceDesigner,じゃあ、こだわりがあって、そのブランドにこだわりがあって買ったというよりは、デザインが気に入って。,"Then, rather than being particular about it and buying it because of the brand, you liked the design.",0,1,1,0,0,0,1,0,0,0,0,0
989,S194,User,1,1,ServiceDesigner,あ、そうですね。,"Ah, yes.",0,1,1,0,0,0,1,0,0,0,0,0
990,S195,SB,1,1,ServiceDesigner,その、色合いなんでしょうか。,"Well, (did you like) the coloring?",0,1,1,0,0,0,1,0,0,0,0,0
991,S196,User,1,1,ServiceDesigner,はい。,Yes.,0,1,1,0,0,0,1,0,0,0,0,0
992,S197,SB,1,1,ServiceDesigner,気に入った、おしゃれって言われてるポイントは。,"You like it… which point about do you call ""fashionable""?",0,1,1,0,0,0,1,0,0,0,0,0
993,S198,User,1,1,ServiceDesigner,何かカラフルな感じが。,Something colorful.,0,1,1,0,0,0,1,0,0,0,0,0
994,S199,SB,1,1,ServiceDesigner,ああ、はいはい。,"Oh, yes, yes.",0,1,1,0,0,0,1,0,0,0,0,0
995,S200,SC,2,1,ServiceDesigner,何か、前の使ってた財布とこの財布で、何か、何だろう、こういう財布の形に変えたいみたいな動機があってそれにしていますか。もう、デザイン性だけって感じですか。,Do you have some kind of motivation to change the shape of your wallet from the one you used before to this one? Did you feel that you just want to change the wallet because of the appearance design?,0,1,1,0,0,0,1,0,0,0,0,0
996,S201,User,2,1,ServiceDesigner,いや、えっと。前が、長財布だったんです。,"No, let's see. The previous one was a long wallet.",0,1,1,0,0,0,1,0,0,0,0,0
997,S202,SB,2,1,ServiceDesigner,うん。,Yeah.,0,1,1,0,0,0,1,0,0,0,0,0
998,S203,SC,2,1,ServiceDesigner,はい、はい、はい。,"Yes, yes, yes.",0,1,1,0,0,0,1,0,0,0,0,0
999,S204,User,2,1,ServiceDesigner,で、ちょっと、長財布おっきいなあっていうのがあって、これに変えたっていうのは1つあります。あとは、前の財布がもう古くなったんで。,"One of the reasons I changed to this one is because I thought the long wallet was too big. Also, my old wallet was getting old.",0,1,1,0,0,0,1,0,0,0,0,0
1000,S205,SC,2,1,ServiceDesigner,うん。,Yeah.,0,1,1,0,0,0,1,0,0,0,0,0
1001,S206,SB,2,1,ServiceDesigner,何か、バッグに入れておくっていう意味では、長財布でも折りたたみ式でもいいように感じるんですけど、どの辺が長財布は不便なんですか。,"In terms of keeping it in the bag, I feel that either a long wallet or a folding one would be fine, but in what areas are long wallets inconvenient?",0,1,1,0,0,0,1,0,0,0,0,0
1002,S207,User,2,1,ServiceDesigner,うーん。あの、まあやっぱり、えっと、バッグの中に入れるんでも、多分、容積的には変わらないんだけけれど。でも何か、長財布持つとおっきいって感じがあって。,"Hmmm... Well, I guess, well, I put my wallet in my bag, but it probably won't make any difference in terms of volume. But when I carry a long wallet, I feel like it's big.",0,1,1,0,0,0,1,0,0,0,0,0
1003,S208,SB,2,1,ServiceDesigner,感覚的におっきい。,Sensationally big.,0,1,1,0,0,0,1,0,0,0,0,0
1004,S209,User,2,1,ServiceDesigner,そうなんです、はい。,"Yes, that's right.",0,1,1,0,0,0,1,0,0,0,0,0
1005,S210,SB,2,1,ServiceDesigner,多分、具体的に取り出しにくいとかではなくてですか。,Maybe it's not that it's hard to take out specifically.,1,0,1,0,0,0,1,0,0,0,0,0
1006,S211,User,2,1,ServiceDesigner,ではなくてですね。,Not.,1,0,1,0,0,0,1,0,0,0,0,0
1007,S212,SB,2,1,ServiceDesigner,ああ。,Oh.,1,0,1,0,0,0,1,0,0,0,0,0
1008,S213,User,2,1,ServiceDesigner,うん。あの、前の財布は長財布、初めて使ったんですよ。,"Yup. Um, my previous wallet was a long wallet, the first time I used it.",0,1,1,0,0,0,1,0,0,0,0,0
1009,S214,SB,2,1,ServiceDesigner,うん。,Yeah.,0,1,1,0,0,0,1,0,0,0,0,0
1010,S215,User,2,1,ServiceDesigner,で、合わなかったなっていう感じですね。,"So, I felt like it wasn't a good fit.",0,1,1,0,0,0,1,0,0,0,0,0
1011,S216,SB,2,1,ServiceDesigner,うーん。,Hmmm.,0,1,1,0,0,0,1,0,0,0,0,0
1012,S217,SC,2,1,ServiceDesigner,ああ。で、その前は同じようなサイズ感のもので。,"Oh. And before that, it was a similar size.",0,1,1,0,0,0,1,0,0,0,0,0
1013,S218,User,2,1,ServiceDesigner,はい。,Yes.,0,1,1,0,0,0,1,0,0,0,0,0
1014,S219,SC,2,2,ServiceDesigner,そっから長財布、一回行って、また戻ったみたいな。,"From there, a long wallet, like you went once and back again.",0,1,1,0,0,0,1,0,0,0,0,0
1015,S220,User,2,2,ServiceDesigner,はい。,Yes.,0,1,1,0,0,0,1,0,0,0,0,0
1016,S221,SC,2,2,ServiceDesigner,じゃあ、素材は。これは。,Then the material. This is.,0,1,1,0,0,0,1,0,0,0,0,0
1017,S222,User,2,2,ServiceDesigner,これは、えっと、カーフっていう素材です。,"This is a material called, let's see, calf.",0,1,1,0,0,0,1,0,0,0,0,0
1018,S223,SC,2,2,ServiceDesigner,素材も気に入ってるポイントですか。,Is the material one of your favorite points?,0,1,1,0,0,0,1,0,0,0,0,0
1019,S224,User,2,2,ServiceDesigner,はい。,Yes.,0,1,1,0,0,0,1,0,0,0,0,0
1020,S225,SA,2,2,ServiceDesigner,ふーん。すごい。すらすらとカーフって出てくるんですね。,Hmmm. That's amazing. Calf comes out so easily.,0,1,1,0,0,0,1,0,0,0,0,0
1021,S226,SB,2,2,ServiceDesigner,カーフ。うん。,Calf. Yup.,0,1,1,0,0,0,1,0,0,0,0,0
1022,S227,SA,2,2,ServiceDesigner,でもカーフ以外はちょっと買わないとか、そういう。そこまでは？,"But you don't buy anything but calfs for a bit, or something like that. Is that as far as you're going to go?",0,1,1,0,0,0,1,0,0,0,0,0
1023,S228,User,2,2,ServiceDesigner,そこまでじゃないですけど。何か触った感じがいいなっていうか。,"Not to that extent, though. I just like the way it feels to touch it.",0,1,1,0,0,0,1,0,0,0,0,0
1024,S229,SA,2,2,ServiceDesigner,うーん。,Hmmm.,0,1,1,0,0,0,1,0,0,0,0,0
1025,S230,SC,2,2,ServiceDesigner,はい、はい、はい。あ、手触りがいい。,"Yes, yes, yes. Oh, it's so tactile.",0,1,1,0,0,0,1,0,0,0,0,0
1026,S231,SA,2,2,ServiceDesigner,手触りが。,Texture.,0,1,1,0,0,0,1,0,0,0,0,0
1027,S232,User,2,2,ServiceDesigner,うん。,Yeah.,0,1,1,0,0,0,1,0,0,0,0,0
1028,S233,SC,2,2,ServiceDesigner,なるほど。,I see.,0,1,1,0,0,0,1,0,0,0,0,0
1029,S234,SA,2,2,ServiceDesigner,つるっとした感じがいいんですかね。どう？,Do you like the smoothness of it? How is it?,0,1,1,0,0,0,1,0,0,0,0,1
1030,S235,User,2,2,ServiceDesigner,柔らかいんですね。子牛の。,So tender. Of the small cow.,0,1,1,0,0,0,1,0,0,0,0,0
1031,S236,SA,2,2,ServiceDesigner,ふーん。はあ、はあ、はあ。,"Hmmm. Ha, ha, ha.",0,1,1,0,0,0,1,0,0,0,0,0
1032,S237,User,2,2,ServiceDesigner,らしくて。,I heared (it).,0,1,1,0,0,0,1,0,0,0,0,0
1033,S238,SA,2,2,ServiceDesigner,うーん。柔らかいんですね。,"Hmmm. It's soft, isn't it?",0,1,1,0,0,0,1,0,0,0,0,0
1034,S239,SC,2,2,ServiceDesigner,ちゃんと小銭入れも付いてるんですか。,Does it have a proper coin purse?,1,0,1,0,0,0,1,0,0,0,0,0
1035,S240,User,2,2,ServiceDesigner,付いてますよ。,"Yes, it is.",1,0,1,0,0,0,1,0,0,0,0,0
1036,S241,SC,2,2,ServiceDesigner,はあ。で、そこにコピー代とかも。,Ha. And then there's the copying fee and so on.,1,0,1,0,0,0,1,0,0,0,0,0
1037,S242,User,2,2,ServiceDesigner,コピー用の小銭が。はい。,A few coins for copying. Yes.,1,0,1,0,0,0,1,0,0,0,0,0
1038,S243,SC,2,2,ServiceDesigner,入れて。お札は、そうか。●。,"Put in. Bills, I see. ●",1,0,1,0,0,0,1,0,0,0,0,0
1039,S244,User,2,2,ServiceDesigner,お札はここですね。,Your bill is here.,1,0,1,0,0,0,1,0,0,0,0,0
1040,S245,SC,2,2,ServiceDesigner,はい。,Yes.,1,0,1,0,0,0,1,0,0,0,0,0
1041,S246,SB,2,2,ServiceDesigner,コンビニ行かれるときも、クレジットをそっから出されるんですか。,"When you go to a convenience store, do you take out your credit card from there?",1,0,1,0,0,0,1,0,0,0,0,0
1042,S247,User,2,2,ServiceDesigner,買い物するときですか、コンビニで。,"Is it when shopping, or at a convenience store?",1,0,1,0,0,0,1,0,0,0,0,0
1043,S248,SB,2,2,ServiceDesigner,はい。,Yes.,1,0,1,0,0,0,1,0,0,0,0,0
1044,S249,User,2,2,ServiceDesigner,はい、そうです。,"Yes, it is.",1,0,1,0,0,0,1,0,0,0,0,0
1045,S250,SC,2,2,ServiceDesigner,決済はカード中心ですね。次の質問にいきましょうかね。あとはですね、ちょっと、今の財布で、ちょっとここ、こう変えたいな、こういうものが付いてたらいいなみたいな、何か求めてるものってありますか。,"The payment is card-centered, isn't it? Let's move on to the next question. Is there anything else you are looking for in your current wallet that you would like to change, or that you would like to have in your wallet?",0,0,1,0,0,0,1,0,0,1,0,0
1046,S251,User,2,2,ServiceDesigner,はあ。特には。,Ha. Not particularly.,0,0,1,0,0,0,1,0,0,0,0,0
1047,S252,SC,2,2,ServiceDesigner,特に不満もなく。,No particular complaints.,0,0,1,0,0,0,1,0,0,0,0,0
1048,S253,User,2,2,ServiceDesigner,はあ。,Huh.,0,0,1,0,0,0,1,0,0,0,0,0
1049,S254,SC,2,2,ServiceDesigner,日常使いでは特段、財布に対して思っていることはない？,Do you have any particular thoughts about wallets in daily use?,0,0,1,0,0,0,1,0,0,0,0,0
1050,S255,User,2,2,ServiceDesigner,財布に対して思うこと。あの、何だろう、ものがたまっていくの、やだなっていうのはあります。,"""Particular thoughts about wallets""... I don't like the way things accumulate.",0,0,1,0,0,0,1,0,0,0,0,0
1051,S256,SB,2,2,ServiceDesigner,ああ、そうですよね。,"Oh, yes.",0,0,1,0,0,0,1,0,0,0,0,0
1052,S257,SC,2,2,ServiceDesigner,整理整頓はしたいっていう。,You want to be organized.,0,0,1,0,0,0,1,0,0,0,0,0
1053,S258,User,2,2,ServiceDesigner,そうです。何か、今見せてるの、すごい、ちょっと、恥ずかしくなって。,"That's right. I'm kind of, I'm showing you now, I'm really, I'm a little embarrassed.",0,0,1,0,0,0,1,0,0,0,0,0
1054,S259,SA,2,2,ServiceDesigner,わかります。,I understand.,0,0,1,0,0,0,1,0,0,0,0,0
1055,S260,SB,2,2,ServiceDesigner,クレジットカードって、決済するとこう、明細が出てくるじゃないですか。紙の。あれはとっておくタイプなのか、捨てるのかっていうと？,"When you pay with a credit card, you get a statement, don't you? The paper one. Do you keep it or throw it away?",0,0,1,0,0,0,1,0,0,0,0,0
1056,S261,User,2,2,ServiceDesigner,えっと、定期的に家で、何か、保存用のところに移動して。で、一定期間たったら捨てるみたいな感じですね。,"Well, periodically, at home, I move them to some place for storage. Then, after a certain period of time, I would throw them away.",0,0,1,0,0,0,1,0,0,0,0,0
1057,S262,SB,2,2,ServiceDesigner,じゃあ、もらったときは財布に収めるんですね。,Then you fit it in your wallet when you receive it.,0,0,1,0,0,0,1,0,0,0,0,0
1058,S263,User,2,2,ServiceDesigner,はい。,Yes.,0,0,1,0,0,0,1,0,0,0,0,0
1059,S264,SB,2,2,ServiceDesigner,いや、思うのは、その、ほとんどは同じクレジットカードしか使わないのに、それ以外に身分証明書とか診断書とか、なんか、いろんなポイントカードが入ってるっていうのは、何か、そこにわずらわしさは感じませんか。何か。,"Well, I think that, you know, you only use the same credit card in the most of cases, but you keep other cards such as ID cards, medical certificates, and various loyalty cards (in your wallet). Don't you feel that there is some kind of hassle there? Something.",0,0,1,1,0,0,1,0,0,0,0,0
1060,S265,User,2,2,ServiceDesigner,うーんと。うん。あの、ものが多いというか、何か、厚いの嫌だなとは思うんですけど、何か、使うときにないと困る。,"Hmmm. Mhm. Um, I don't want to have a lot of stuff, or something, I don't want it to be thick, but I don't want to have to have something when I use it.",0,1,1,0,0,0,1,0,0,0,0,0
1061,S266,SB,2,2,ServiceDesigner,いざっていうときっていうことですか。使うときにないっていうのは。たまにしか使わないわけじゃないですか。,"Do you mean when it comes time to use it? I mean when you don't have the time to use it. It is used only occasionally, isn't it?",0,0,1,0,0,0,1,0,0,0,0,0
1062,S267,User,2,2,ServiceDesigner,あ、でも、たまにしか使わないものはもう、ここには入れてないので。,"Oh, but I don't put anything in here that I use only occasionally anymore.",0,0,1,0,0,0,1,0,0,0,0,0
1063,S268,SB,2,2,ServiceDesigner,ああ。じゃあ、ポイントカードとか診察カードみたいなものとかは、結構な頻度で使われてるんですね、じゃあ。,"Oh. So things like loyalty cards and medical cards are used quite often, then.",0,0,1,0,0,0,1,0,0,0,0,0
1064,S269,User,2,2,ServiceDesigner,ですね。診察券とかも、定期的に行くようなのしか入れてないですし。そうですね。,Yes. I only put in medical cards that I go to on a regular basis. That's right.,0,0,1,0,0,0,1,0,0,0,0,0
1065,S270,SC,2,2,ServiceDesigner,じゃあ、整理整頓しておきたいっておっしゃっていたのは、どちらかというと、その、一時的に入れたレシートであるとか、しばらく通ってないなっていう、その、引退するようなポイントカードとか、そういうものを整理整頓しておきたいっていう意味ですか。,"So, when you said you wanted to keep things organized, did you mean you wanted to keep receipts that you put in temporarily, or point cards that you haven't used in a while, that you are retiring, or something like that?",0,0,1,0,0,0,1,0,0,0,0,0
1066,S271,User,2,2,ServiceDesigner,そうですね。ポイントカードはもう、どんどん別のに入れ替えてくんですけど、やっぱりレシートが。例えば、ちょっと今週忙しくって、あの、取り除けてなくてすごい恥ずかしいとか。ああ、そうですね。あと何か、渡されたポイントカードも使わなかったらどんどん追い出すんだけど。今週忙しくて追い出せてないみたいなのが。,"That's right. I've been moving my loyalty cards to the another card holder but I still have receipts. For example, I was so busy this week so that I didn't remove the receipts, and it's embarrassing. Well, oh. Also, if I don't use the loyalty cards shops give me, I have to keep getting rid of them. However, I've been busy this week, so I haven't been able to get rid of it.",0,0,1,0,0,0,1,0,0,0,0,0
